country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",30-05-2025 02:00:00,23.233584,77.400574,NH3,2,3,2
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",30-05-2025 02:00:00,22.9682591,76.064118,PM10,45,98,62
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",30-05-2025 02:00:00,26.203442,78.193251,CO,5,65,38
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",30-05-2025 02:00:00,26.259242,78.216432,PM2.5,52,143,88
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",30-05-2025 02:00:00,17.336318,76.847397,PM10,14,41,24
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",30-05-2025 02:00:00,12.415911,75.735050,PM10,12,28,16
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",30-05-2025 02:00:00,12.415911,75.735050,NO2,2,4,2
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",30-05-2025 02:00:00,12.415911,75.735050,NH3,1,2,1
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",30-05-2025 02:00:00,12.415911,75.735050,CO,4,12,10
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",30-05-2025 02:00:00,12.21041,76.37376,PM10,21,57,34
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",30-05-2025 02:00:00,13.328028,75.797056,PM10,22,35,29
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",30-05-2025 02:00:00,13.328028,75.797056,CO,11,26,18
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",30-05-2025 02:00:00,14.475800,75.905200,SO2,3,32,8
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",30-05-2025 02:00:00,13.008556,76.125258,NO2,9,17,13
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",30-05-2025 02:00:00,13.008556,76.125258,SO2,1,1,1
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",30-05-2025 02:00:00,13.008556,76.125258,OZONE,1,2,1
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",30-05-2025 02:00:00,20.918946,74.776388,NH3,1,3,3
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",30-05-2025 02:00:00,20.918946,74.776388,OZONE,9,57,27
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",30-05-2025 02:00:00,21.001264,75.565602,PM2.5,43,83,59
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",30-05-2025 02:00:00,21.001264,75.565602,NO2,NA,NA,NA
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",30-05-2025 02:00:00,21.001264,75.565602,SO2,6,10,8
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",30-05-2025 02:00:00,21.001264,75.565602,CO,16,38,29
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",30-05-2025 02:00:00,21.001264,75.565602,OZONE,28,114,42
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",30-05-2025 02:00:00,19.25292,73.142019,SO2,4,5,4
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",30-05-2025 02:00:00,19.192056,72.9585188,PM2.5,5,81,21
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",30-05-2025 02:00:00,19.192056,72.9585188,CO,16,107,63
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",30-05-2025 02:00:00,16.6870449,74.2505872,PM2.5,17,45,31
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",30-05-2025 02:00:00,16.6870449,74.2505872,NH3,7,8,7
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",30-05-2025 02:00:00,18.9767,72.8380,CO,2,58,3
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",30-05-2025 02:00:00,19.11074,72.86084,PM10,66,112,95
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",30-05-2025 02:00:00,19.11074,72.86084,NO2,33,146,68
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",30-05-2025 02:00:00,19.11074,72.86084,SO2,1,24,9
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",30-05-2025 02:00:00,19.0364585,72.8954371,OZONE,6,44,20
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",30-05-2025 02:00:00,19.10078,72.87462,NO2,14,26,19
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",30-05-2025 02:00:00,18.910000,72.820000,NO2,33,52,38
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",30-05-2025 02:00:00,18.910000,72.820000,NH3,3,4,3
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",30-05-2025 02:00:00,18.910000,72.820000,CO,32,50,34
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",30-05-2025 02:00:00,19.083694,72.920967,PM2.5,10,38,23
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",30-05-2025 02:00:00,24.108970,82.645580,PM2.5,50,232,87
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",30-05-2025 02:00:00,24.108970,82.645580,CO,17,92,17
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",30-05-2025 02:00:00,19.10122,74.73339,PM10,49,100,74
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",30-05-2025 02:00:00,20.719516,77.000253,PM10,42,142,80
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",30-05-2025 02:00:00,20.719516,77.000253,NO2,15,24,19
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",30-05-2025 02:00:00,20.9402359,77.7895248,PM10,37,91,60
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",30-05-2025 02:00:00,20.9402359,77.7895248,NH3,3,4,3
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",30-05-2025 02:00:00,19.083694,72.920967,OZONE,1,10,3
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",30-05-2025 02:00:00,19.205800,72.868200,NH3,1,1,1
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",30-05-2025 02:00:00,19.215859,72.831718,PM2.5,14,40,26
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",30-05-2025 02:00:00,19.0632143,72.8456324,NH3,5,8,6
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",30-05-2025 02:00:00,19.0632143,72.8456324,SO2,1,2,2
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",30-05-2025 02:00:00,19.0632143,72.8456324,OZONE,2,21,10
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",30-05-2025 02:00:00,19.0863,72.8888,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",30-05-2025 02:00:00,19.0863,72.8888,NH3,NA,NA,NA
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",30-05-2025 02:00:00,23.50016,80.23284,PM10,55,156,88
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",30-05-2025 02:00:00,23.50016,80.23284,NO2,20,33,27
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",30-05-2025 02:00:00,23.108440,77.511428,PM10,48,119,71
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",30-05-2025 02:00:00,23.108440,77.511428,SO2,6,53,15
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",30-05-2025 02:00:00,22.624758,75.675238,PM2.5,33,142,57
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",30-05-2025 02:00:00,22.624758,75.675238,NO2,9,31,17
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",30-05-2025 02:00:00,22.624758,75.675238,CO,10,18,14
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",30-05-2025 02:00:00,16.7143745,74.2426398,OZONE,1,20,13
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",30-05-2025 02:00:00,18.39963,76.57452,CO,8,32,17
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",30-05-2025 02:00:00,18.1023399,73.4783687,NH3,1,9,4
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",30-05-2025 02:00:00,18.1023399,73.4783687,SO2,2,107,28
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",30-05-2025 02:00:00,19.296481,72.840923,PM2.5,31,54,43
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",30-05-2025 02:00:00,19.296481,72.840923,NO2,4,36,12
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",30-05-2025 02:00:00,19.065931,72.862131,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",30-05-2025 02:00:00,19.23241,72.86895,NH3,5,5,5
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",30-05-2025 02:00:00,19.2243333,72.8658113,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",30-05-2025 02:00:00,19.2243333,72.8658113,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",30-05-2025 02:00:00,19.2243333,72.8658113,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",30-05-2025 02:00:00,19.2243333,72.8658113,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",30-05-2025 02:00:00,18.9767,72.8380,NO2,11,50,25
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",30-05-2025 02:00:00,19.309073,73.057223,NO2,31,52,44
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",30-05-2025 02:00:00,19.309073,73.057223,NH3,1,6,3
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",30-05-2025 02:00:00,19.309073,73.057223,OZONE,5,73,25
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",30-05-2025 02:00:00,19.9775302,79.2337086,NO2,6,15,10
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",30-05-2025 02:00:00,19.9775302,79.2337086,OZONE,11,121,82
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",30-05-2025 02:00:00,20.918946,74.776388,PM10,57,100,82
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",30-05-2025 02:00:00,19.8389439,75.244448,PM10,29,63,41
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",30-05-2025 02:00:00,19.863756,75.321188,NH3,3,7,4
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",30-05-2025 02:00:00,19.863756,75.321188,SO2,11,30,18
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",30-05-2025 02:00:00,19.16485,73.23409,PM10,65,119,96
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",30-05-2025 02:00:00,19.16485,73.23409,NH3,1,7,4
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",30-05-2025 02:00:00,19.0630,73.1209,PM2.5,41,156,75
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",30-05-2025 02:00:00,19.0630,73.1209,NH3,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",30-05-2025 02:00:00,19.0630,73.1209,CO,14,50,24
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",30-05-2025 02:00:00,18.59051,73.77946,PM2.5,20,44,33
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",30-05-2025 02:00:00,18.614767,73.799516,OZONE,16,27,20
India,Maharashtra,Pune,"Bhosari, Pune - IITM",30-05-2025 02:00:00,18.640051,73.848956,PM10,40,98,72
India,Maharashtra,Pune,"Bhosari, Pune - IITM",30-05-2025 02:00:00,18.640051,73.848956,NO2,14,30,22
India,Maharashtra,Pune,"Bhosari, Pune - IITM",30-05-2025 02:00:00,18.640051,73.848956,OZONE,5,20,9
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",30-05-2025 02:00:00,18.605770,73.749976,PM2.5,15,74,41
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",30-05-2025 02:00:00,18.605770,73.749976,PM10,41,119,86
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",30-05-2025 02:00:00,19.19709,72.82204,CO,4,68,42
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",30-05-2025 02:00:00,18.96702,72.84214,PM2.5,12,75,47
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",30-05-2025 02:00:00,18.96702,72.84214,NO2,30,95,62
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",30-05-2025 02:00:00,18.96702,72.84214,NH3,24,36,31
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",30-05-2025 02:00:00,19.1878657,72.8304069,PM2.5,18,47,30
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",30-05-2025 02:00:00,19.1878657,72.8304069,NH3,1,3,2
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",30-05-2025 02:00:00,19.1878657,72.8304069,CO,6,46,10
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",30-05-2025 02:00:00,19.1878657,72.8304069,OZONE,4,30,15
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",30-05-2025 02:00:00,18.897756,72.813320,OZONE,13,24,17
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",30-05-2025 02:00:00,19.137500,72.915056,PM10,NA,NA,NA
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",30-05-2025 02:00:00,18.605770,73.749976,CO,10,46,23
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",30-05-2025 02:00:00,18.454450,73.854155,PM2.5,24,62,43
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",30-05-2025 02:00:00,18.573040,73.927715,CO,83,125,103
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",30-05-2025 02:00:00,18.530085,73.849598,SO2,4,18,11
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",30-05-2025 02:00:00,18.547056,73.826908,PM2.5,23,125,62
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",30-05-2025 02:00:00,18.547056,73.826908,NH3,1,3,2
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",30-05-2025 02:00:00,18.547056,73.826908,CO,7,20,14
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",30-05-2025 02:00:00,21.152875,79.0517531,OZONE,3,53,8
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",30-05-2025 02:00:00,21.143383,79.048912,CO,13,32,21
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",30-05-2025 02:00:00,19.173852,77.296291,PM2.5,34,70,50
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",30-05-2025 02:00:00,20.0073285,73.7762427,PM10,36,93,68
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",30-05-2025 02:00:00,20.0073285,73.7762427,NH3,3,5,4
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",30-05-2025 02:00:00,20.021503,73.813844,PM2.5,33,74,54
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",30-05-2025 02:00:00,19.222279,72.957979,SO2,2,5,4
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",30-05-2025 02:00:00,19.222279,72.957979,OZONE,1,11,6
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",30-05-2025 02:00:00,24.8207389,93.9423085,SO2,NA,NA,NA
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",30-05-2025 02:00:00,25.5803419,91.8942571,NH3,3,4,4
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",30-05-2025 02:00:00,25.5803419,91.8942571,SO2,23,26,24
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",30-05-2025 02:00:00,25.5803419,91.8942571,CO,6,20,17
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",30-05-2025 02:00:00,19.10861,72.83622,PM10,22,67,42
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",30-05-2025 02:00:00,19.10861,72.83622,OZONE,3,5,4
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",30-05-2025 02:00:00,18.9936162,72.8128113,NO2,8,8,8
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",30-05-2025 02:00:00,18.9936162,72.8128113,OZONE,24,27,27
